Value; Square root
75.290000;8.676981
75.300000;8.677557
75.310000;8.678133
75.320000;8.678710
75.330000;8.679286
75.340000;8.679862
75.350000;8.680438
75.360000;8.681014
75.370000;8.681590
75.380000;8.682166
75.390000;8.682742
75.400000;8.683317
75.410000;8.683893
75.420000;8.684469
75.430000;8.685045
75.440000;8.685620
75.450000;8.686196
75.460000;8.686772
75.470000;8.687347
75.480000;8.687923
75.490000;8.688498
75.500000;8.689074
75.510000;8.689649
75.520000;8.690224
75.530000;8.690800
75.540000;8.691375
75.550000;8.691950
75.560000;8.692526
75.570000;8.693101
75.580000;8.693676
75.590000;8.694251
75.600000;8.694826
75.610000;8.695401
75.620000;8.695976
75.630000;8.696551
75.640000;8.697126
75.650000;8.697701
75.660000;8.698276
75.670000;8.698850
75.680000;8.699425
75.690000;8.700000
75.700000;8.700575
75.710000;8.701149
75.720000;8.701724
75.730000;8.702299
75.740000;8.702873
75.750000;8.703448
75.760000;8.704022
75.770000;8.704596
75.780000;8.705171
75.790000;8.705745
75.800000;8.706320
75.810000;8.706894
75.820000;8.707468
75.830000;8.708042
75.840000;8.708616
75.850000;8.709191
75.860000;8.709765
75.870000;8.710339
75.880000;8.710913
75.890000;8.711487
75.900000;8.712061
75.910000;8.712635
75.920000;8.713208
75.930000;8.713782
75.940000;8.714356
75.950000;8.714930
75.960000;8.715503
75.970000;8.716077
75.980000;8.716651
75.990000;8.717224
76.000000;8.717798
76.010000;8.718371
76.020000;8.718945
76.030000;8.719518
76.040000;8.720092
76.050000;8.720665
76.060000;8.721238
76.070000;8.721812
76.080000;8.722385
76.090000;8.722958
76.100000;8.723531
76.110000;8.724105
76.120000;8.724678
76.130000;8.725251
76.140000;8.725824
76.150000;8.726397
76.160000;8.726970
76.170000;8.727543
76.180000;8.728115
76.190000;8.728688
76.200000;8.729261
76.210000;8.729834
76.220000;8.730407
76.230000;8.730979
76.240000;8.731552
76.250000;8.732125
76.260000;8.732697
76.270000;8.733270
76.280000;8.733842
76.290000;8.734415
76.300000;8.734987
76.310000;8.735560
76.320000;8.736132
76.330000;8.736704
76.340000;8.737276
76.350000;8.737849
76.360000;8.738421
76.370000;8.738993
76.380000;8.739565
76.390000;8.740137
76.400000;8.740709
76.410000;8.741281
76.420000;8.741853
76.430000;8.742425
76.440000;8.742997
76.450000;8.743569
76.460000;8.744141
76.470000;8.744713
76.480000;8.745284
76.490000;8.745856
76.500000;8.746428
76.510000;8.746999
76.520000;8.747571
76.530000;8.748143
76.540000;8.748714
76.550000;8.749286
76.560000;8.749857
76.570000;8.750429
76.580000;8.751000
76.590000;8.751571
76.600000;8.752143
76.610000;8.752714
76.620000;8.753285
76.630000;8.753856
76.640000;8.754427
76.650000;8.754999
76.660000;8.755570
76.670000;8.756141
76.680000;8.756712
76.690000;8.757283
76.700000;8.757854
76.710000;8.758425
76.720000;8.758995
76.730000;8.759566
76.740000;8.760137
76.750000;8.760708
76.760000;8.761278
76.770000;8.761849
76.780000;8.762420
76.790000;8.762990
76.800000;8.763561
76.810000;8.764131
76.820000;8.764702
76.830000;8.765272
76.840000;8.765843
76.850000;8.766413
76.860000;8.766984
76.870000;8.767554
76.880000;8.768124
76.890000;8.768694
76.900000;8.769265
76.910000;8.769835
76.920000;8.770405
76.930000;8.770975
76.940000;8.771545
76.950000;8.772115
76.960000;8.772685
76.970000;8.773255
76.980000;8.773825
76.990000;8.774395
77.000000;8.774964
77.010000;8.775534
77.020000;8.776104
77.030000;8.776674
77.040000;8.777243
77.050000;8.777813
77.060000;8.778383
77.070000;8.778952
77.080000;8.779522
77.090000;8.780091
77.100000;8.780661
77.110000;8.781230
77.120000;8.781799
77.130000;8.782369
77.140000;8.782938
77.150000;8.783507
77.160000;8.784077
77.170000;8.784646
77.180000;8.785215
77.190000;8.785784
77.200000;8.786353
77.210000;8.786922
77.220000;8.787491
77.230000;8.788060
77.240000;8.788629
77.250000;8.789198
77.260000;8.789767
77.270000;8.790336
77.280000;8.790904
77.290000;8.791473
77.300000;8.792042
77.310000;8.792611
77.320000;8.793179
77.330000;8.793748
77.340000;8.794316
77.350000;8.794885
77.360000;8.795453
77.370000;8.796022
77.380000;8.796590
77.390000;8.797159
77.400000;8.797727
77.410000;8.798295
77.420000;8.798864
77.430000;8.799432
77.440000;8.800000
77.450000;8.800568
77.460000;8.801136
77.470000;8.801704
77.480000;8.802272
77.490000;8.802840
77.500000;8.803408
77.510000;8.803976
77.520000;8.804544
77.530000;8.805112
77.540000;8.805680
77.550000;8.806248
77.560000;8.806816
77.570000;8.807383
77.580000;8.807951
77.590000;8.808519
77.600000;8.809086
77.610000;8.809654
77.620000;8.810221
77.630000;8.810789
77.640000;8.811356
77.650000;8.811924
77.660000;8.812491
77.670000;8.813058
77.680000;8.813626
77.690000;8.814193
77.700000;8.814760
77.710000;8.815328
77.720000;8.815895
77.730000;8.816462
77.740000;8.817029
77.750000;8.817596
77.760000;8.818163
77.770000;8.818730
77.780000;8.819297
77.790000;8.819864
77.800000;8.820431
77.810000;8.820998
77.820000;8.821564
77.830000;8.822131
77.840000;8.822698
77.850000;8.823265
77.860000;8.823831
77.870000;8.824398
77.880000;8.824965
77.890000;8.825531
77.900000;8.826098
77.910000;8.826664
77.920000;8.827231
77.930000;8.827797
77.940000;8.828363
77.950000;8.828930
77.960000;8.829496
77.970000;8.830062
77.980000;8.830629
77.990000;8.831195
78.000000;8.831761
78.010000;8.832327
78.020000;8.832893
78.030000;8.833459
78.040000;8.834025
78.050000;8.834591
78.060000;8.835157
78.070000;8.835723
78.080000;8.836289
78.090000;8.836855
78.100000;8.837420
78.110000;8.837986
78.120000;8.838552
78.130000;8.839118
78.140000;8.839683
78.150000;8.840249
78.160000;8.840814
78.170000;8.841380
78.180000;8.841945
78.190000;8.842511
78.200000;8.843076
78.210000;8.843642
78.220000;8.844207
78.230000;8.844772
78.240000;8.845338
78.250000;8.845903
78.260000;8.846468
78.270000;8.847033
78.280000;8.847599
78.290000;8.848164
78.300000;8.848729
78.310000;8.849294
78.320000;8.849859
78.330000;8.850424
78.340000;8.850989
78.350000;8.851554
78.360000;8.852118
78.370000;8.852683
78.380000;8.853248
78.390000;8.853813
78.400000;8.854377
78.410000;8.854942
78.420000;8.855507
78.430000;8.856071
78.440000;8.856636
78.450000;8.857200
78.460000;8.857765
78.470000;8.858329
78.480000;8.858894
78.490000;8.859458
78.500000;8.860023
78.510000;8.860587
78.520000;8.861151
78.530000;8.861715
78.540000;8.862280
78.550000;8.862844
78.560000;8.863408
78.570000;8.863972
78.580000;8.864536
78.590000;8.865100
78.600000;8.865664
78.610000;8.866228
78.620000;8.866792
78.630000;8.867356
78.640000;8.867920
78.650000;8.868484
78.660000;8.869047
78.670000;8.869611
78.680000;8.870175
78.690000;8.870738
78.700000;8.871302
78.710000;8.871866
78.720000;8.872429
78.730000;8.872993
78.740000;8.873556
78.750000;8.874120
78.760000;8.874683
78.770000;8.875246
78.780000;8.875810
78.790000;8.876373
78.800000;8.876936
78.810000;8.877500
78.820000;8.878063
78.830000;8.878626
78.840000;8.879189
78.850000;8.879752
78.860000;8.880315
78.870000;8.880878
78.880000;8.881441
78.890000;8.882004
78.900000;8.882567
78.910000;8.883130
78.920000;8.883693
78.930000;8.884256
78.940000;8.884819
78.950000;8.885381
78.960000;8.885944
78.970000;8.886507
78.980000;8.887069
78.990000;8.887632
79.000000;8.888194
79.010000;8.888757
79.020000;8.889319
79.030000;8.889882
79.040000;8.890444
79.050000;8.891007
79.060000;8.891569
79.070000;8.892131
79.080000;8.892694
79.090000;8.893256
79.100000;8.893818
79.110000;8.894380
79.120000;8.894942
79.130000;8.895504
79.140000;8.896067
79.150000;8.896629
79.160000;8.897191
79.170000;8.897753
79.180000;8.898314
79.190000;8.898876
79.200000;8.899438
79.210000;8.900000
79.220000;8.900562
79.230000;8.901124
79.240000;8.901685
79.250000;8.902247
79.260000;8.902809
79.270000;8.903370
79.280000;8.903932
79.290000;8.904493
79.300000;8.905055
79.310000;8.905616
79.320000;8.906178
79.330000;8.906739
79.340000;8.907300
79.350000;8.907862
79.360000;8.908423
79.370000;8.908984
79.380000;8.909545
79.390000;8.910107
79.400000;8.910668
79.410000;8.911229
79.420000;8.911790
79.430000;8.912351
79.440000;8.912912
79.450000;8.913473
79.460000;8.914034
79.470000;8.914595
79.480000;8.915156
79.490000;8.915716
79.500000;8.916277
79.510000;8.916838
79.520000;8.917399
79.530000;8.917959
79.540000;8.918520
79.550000;8.919081
79.560000;8.919641
79.570000;8.920202
79.580000;8.920762
79.590000;8.921323
79.600000;8.921883
79.610000;8.922444
79.620000;8.923004
79.630000;8.923564
79.640000;8.924125
79.650000;8.924685
79.660000;8.925245
79.670000;8.925805
79.680000;8.926365
79.690000;8.926926
79.700000;8.927486
79.710000;8.928046
79.720000;8.928606
79.730000;8.929166
79.740000;8.929726
79.750000;8.930286
79.760000;8.930845
79.770000;8.931405
79.780000;8.931965
79.790000;8.932525
79.800000;8.933085
79.810000;8.933644
79.820000;8.934204
79.830000;8.934764
79.840000;8.935323
79.850000;8.935883
79.860000;8.936442
79.870000;8.937002
79.880000;8.937561
79.890000;8.938121
79.900000;8.938680
79.910000;8.939239
79.920000;8.939799
79.930000;8.940358
79.940000;8.940917
79.950000;8.941476
79.960000;8.942036
79.970000;8.942595
79.980000;8.943154
79.990000;8.943713
80.000000;8.944272
80.010000;8.944831
80.020000;8.945390
80.030000;8.945949
80.040000;8.946508
80.050000;8.947067
80.060000;8.947625
80.070000;8.948184
80.080000;8.948743
80.090000;8.949302
80.100000;8.949860
80.110000;8.950419
80.120000;8.950978
80.130000;8.951536
80.140000;8.952095
80.150000;8.952653
80.160000;8.953212
80.170000;8.953770
80.180000;8.954329
80.190000;8.954887
80.200000;8.955445
80.210000;8.956004
80.220000;8.956562
80.230000;8.957120
80.240000;8.957678
80.250000;8.958236
80.260000;8.958795
80.270000;8.959353
80.280000;8.959911
80.290000;8.960469
80.300000;8.961027
80.310000;8.961585
80.320000;8.962143
80.330000;8.962700
80.340000;8.963258
80.350000;8.963816
80.360000;8.964374
80.370000;8.964932
80.380000;8.965489
80.390000;8.966047
80.400000;8.966605
80.410000;8.967162
80.420000;8.967720
80.430000;8.968277
80.440000;8.968835
80.450000;8.969392
80.460000;8.969950
80.470000;8.970507
80.480000;8.971065
80.490000;8.971622
80.500000;8.972179
80.510000;8.972736
80.520000;8.973294
80.530000;8.973851
80.540000;8.974408
80.550000;8.974965
80.560000;8.975522
80.570000;8.976079
80.580000;8.976636
80.590000;8.977193
80.600000;8.977750
80.610000;8.978307
80.620000;8.978864
80.630000;8.979421
80.640000;8.979978
80.650000;8.980535
80.660000;8.981091
80.670000;8.981648
80.680000;8.982205
80.690000;8.982761
80.700000;8.983318
80.710000;8.983874
80.720000;8.984431
80.730000;8.984987
80.740000;8.985544
80.750000;8.986100
80.760000;8.986657
80.770000;8.987213
80.780000;8.987769
80.790000;8.988326
80.800000;8.988882
80.810000;8.989438
80.820000;8.989994
80.830000;8.990551
80.840000;8.991107
80.850000;8.991663
80.860000;8.992219
80.870000;8.992775
80.880000;8.993331
80.890000;8.993887
80.900000;8.994443
80.910000;8.994999
80.920000;8.995554
80.930000;8.996110
80.940000;8.996666
80.950000;8.997222
80.960000;8.997778
80.970000;8.998333
80.980000;8.998889
80.990000;8.999444
81.000000;9.000000
81.010000;9.000556
81.020000;9.001111
81.030000;9.001667
81.040000;9.002222
81.050000;9.002777
81.060000;9.003333
81.070000;9.003888
81.080000;9.004443
81.090000;9.004999
81.100000;9.005554
81.110000;9.006109
81.120000;9.006664
81.130000;9.007219
81.140000;9.007774
81.150000;9.008329
81.160000;9.008885
81.170000;9.009439
81.180000;9.009994
81.190000;9.010549
81.200000;9.011104
81.210000;9.011659
81.220000;9.012214
81.230000;9.012769
81.240000;9.013323
81.250000;9.013878
81.260000;9.014433
81.270000;9.014988
81.280000;9.015542
81.290000;9.016097
81.300000;9.016651
81.310000;9.017206
81.320000;9.017760
81.330000;9.018315
81.340000;9.018869
81.350000;9.019423
81.360000;9.019978
81.370000;9.020532
81.380000;9.021086
81.390000;9.021641
81.400000;9.022195
81.410000;9.022749
81.420000;9.023303
81.430000;9.023857
81.440000;9.024411
81.450000;9.024965
81.460000;9.025519
81.470000;9.026073
81.480000;9.026627
81.490000;9.027181
81.500000;9.027735
81.510000;9.028289
81.520000;9.028843
81.530000;9.029396
81.540000;9.029950
81.550000;9.030504
81.560000;9.031058
81.570000;9.031611
81.580000;9.032165
81.590000;9.032718
81.600000;9.033272
81.610000;9.033825
81.620000;9.034379
81.630000;9.034932
81.640000;9.035486
81.650000;9.036039
81.660000;9.036592
81.670000;9.037146
81.680000;9.037699
81.690000;9.038252
81.700000;9.038805
81.710000;9.039358
81.720000;9.039912
81.730000;9.040465
81.740000;9.041018
81.750000;9.041571
81.760000;9.042124
81.770000;9.042677
81.780000;9.043230
81.790000;9.043782
81.800000;9.044335
81.810000;9.044888
81.820000;9.045441
81.830000;9.045994
81.840000;9.046546
81.850000;9.047099
81.860000;9.047652
81.870000;9.048204
81.880000;9.048757
81.890000;9.049309
81.900000;9.049862
81.910000;9.050414
81.920000;9.050967
81.930000;9.051519
81.940000;9.052072
81.950000;9.052624
81.960000;9.053176
81.970000;9.053729
81.980000;9.054281
81.990000;9.054833
82.000000;9.055385
82.010000;9.055937
82.020000;9.056489
82.030000;9.057041
82.040000;9.057593
82.050000;9.058146
82.060000;9.058697
82.070000;9.059249
82.080000;9.059801
82.090000;9.060353
82.100000;9.060905
82.110000;9.061457
82.120000;9.062009
82.130000;9.062560
82.140000;9.063112
82.150000;9.063664
82.160000;9.064215
82.170000;9.064767
82.180000;9.065319
82.190000;9.065870
82.200000;9.066422
82.210000;9.066973
82.220000;9.067524
82.230000;9.068076
82.240000;9.068627
82.250000;9.069179
82.260000;9.069730
82.270000;9.070281
82.280000;9.070832
82.290000;9.071384
82.300000;9.071935
82.310000;9.072486
82.320000;9.073037
82.330000;9.073588
82.340000;9.074139
82.350000;9.074690
82.360000;9.075241
82.370000;9.075792
82.380000;9.076343
82.390000;9.076894
82.400000;9.077445
82.410000;9.077995
82.420000;9.078546
82.430000;9.079097
82.440000;9.079648
82.450000;9.080198
82.460000;9.080749
82.470000;9.081299
82.480000;9.081850
82.490000;9.082401
82.500000;9.082951
82.510000;9.083502
82.520000;9.084052
82.530000;9.084602
82.540000;9.085153
82.550000;9.085703
82.560000;9.086253
82.570000;9.086804
82.580000;9.087354
82.590000;9.087904
82.600000;9.088454
82.610000;9.089004
82.620000;9.089554
82.630000;9.090105
82.640000;9.090655
82.650000;9.091205
82.660000;9.091755
82.670000;9.092304
82.680000;9.092854
82.690000;9.093404
82.700000;9.093954
82.710000;9.094504
82.720000;9.095054
82.730000;9.095603
82.740000;9.096153
82.750000;9.096703
82.760000;9.097252
82.770000;9.097802
82.780000;9.098351
82.790000;9.098901
82.800000;9.099451
82.810000;9.100000
82.820000;9.100549
82.830000;9.101099
82.840000;9.101648
82.850000;9.102198
82.860000;9.102747
82.870000;9.103296
82.880000;9.103845
82.890000;9.104395
82.900000;9.104944
82.910000;9.105493
82.920000;9.106042
82.930000;9.106591
82.940000;9.107140
82.950000;9.107689
82.960000;9.108238
82.970000;9.108787
82.980000;9.109336
82.990000;9.109885
83.000000;9.110434
83.010000;9.110982
83.020000;9.111531
83.030000;9.112080
83.040000;9.112629
83.050000;9.113177
83.060000;9.113726
83.070000;9.114275
83.080000;9.114823
83.090000;9.115372
83.100000;9.115920
83.110000;9.116469
83.120000;9.117017
83.130000;9.117565
83.140000;9.118114
83.150000;9.118662
83.160000;9.119210
83.170000;9.119759
83.180000;9.120307
83.190000;9.120855
83.200000;9.121403
83.210000;9.121952
83.220000;9.122500
83.230000;9.123048
83.240000;9.123596
83.250000;9.124144
83.260000;9.124692
83.270000;9.125240
83.280000;9.125788
83.290000;9.126336
83.300000;9.126883
83.310000;9.127431
83.320000;9.127979
83.330000;9.128527
83.340000;9.129074
83.350000;9.129622
83.360000;9.130170
83.370000;9.130717
83.380000;9.131265
83.390000;9.131813
83.400000;9.132360
83.410000;9.132908
83.420000;9.133455
83.430000;9.134002
83.440000;9.134550
83.450000;9.135097
83.460000;9.135644
83.470000;9.136192
83.480000;9.136739
83.490000;9.137286
83.500000;9.137833
83.510000;9.138381
83.520000;9.138928
83.530000;9.139475
83.540000;9.140022
83.550000;9.140569
83.560000;9.141116
83.570000;9.141663
83.580000;9.142210
83.590000;9.142757
83.600000;9.143304
83.610000;9.143850
83.620000;9.144397
83.630000;9.144944
83.640000;9.145491
83.650000;9.146037
83.660000;9.146584
83.670000;9.147131
83.680000;9.147677
83.690000;9.148224
83.700000;9.148770
83.710000;9.149317
83.720000;9.149863
83.730000;9.150410
83.740000;9.150956
83.750000;9.151503
83.760000;9.152049
83.770000;9.152595
83.780000;9.153142
83.790000;9.153688
83.800000;9.154234
83.810000;9.154780
83.820000;9.155326
83.830000;9.155872
83.840000;9.156419
83.850000;9.156965
83.860000;9.157511
83.870000;9.158057
83.880000;9.158603
83.890000;9.159148
83.900000;9.159694
83.910000;9.160240
83.920000;9.160786
83.930000;9.161332
83.940000;9.161878
83.950000;9.162423
83.960000;9.162969
83.970000;9.163515
83.980000;9.164060
83.990000;9.164606
84.000000;9.165151
84.010000;9.165697
84.020000;9.166242
84.030000;9.166788
84.040000;9.167333
84.050000;9.167879
84.060000;9.168424
84.070000;9.168969
84.080000;9.169515
84.090000;9.170060
84.100000;9.170605
84.110000;9.171150
84.120000;9.171696
84.130000;9.172241
84.140000;9.172786
84.150000;9.173331
84.160000;9.173876
84.170000;9.174421
84.180000;9.174966
84.190000;9.175511
84.200000;9.176056
84.210000;9.176601
84.220000;9.177146
84.230000;9.177690
84.240000;9.178235
84.250000;9.178780
84.260000;9.179325
84.270000;9.179869
84.280000;9.180414
84.290000;9.180959
84.300000;9.181503
84.310000;9.182048
84.320000;9.182592
84.330000;9.183137
84.340000;9.183681
84.350000;9.184226
84.360000;9.184770
84.370000;9.185314
84.380000;9.185859
84.390000;9.186403
84.400000;9.186947
84.410000;9.187491
84.420000;9.188036
84.430000;9.188580
84.440000;9.189124
84.450000;9.189668
84.460000;9.190212
84.470000;9.190756
84.480000;9.191300
84.490000;9.191844
84.500000;9.192388
84.510000;9.192932
84.520000;9.193476
84.530000;9.194020
84.540000;9.194564
84.550000;9.195107
84.560000;9.195651
84.570000;9.196195
84.580000;9.196739
84.590000;9.197282
84.600000;9.197826
84.610000;9.198369
84.620000;9.198913
84.630000;9.199457
84.640000;9.200000
84.650000;9.200543
84.660000;9.201087
84.670000;9.201630
84.680000;9.202174
84.690000;9.202717
84.700000;9.203260
84.710000;9.203804
84.720000;9.204347
84.730000;9.204890
84.740000;9.205433
84.750000;9.205976
84.760000;9.206519
84.770000;9.207063
84.780000;9.207606
84.790000;9.208149
84.800000;9.208692
84.810000;9.209234
84.820000;9.209777
84.830000;9.210320
84.840000;9.210863
84.850000;9.211406
84.860000;9.211949
84.870000;9.212492
84.880000;9.213034
84.890000;9.213577
84.900000;9.214120
84.910000;9.214662
84.920000;9.215205
84.930000;9.215747
84.940000;9.216290
84.950000;9.216832
84.960000;9.217375
84.970000;9.217917
84.980000;9.218460
84.990000;9.219002
85.000000;9.219544
85.010000;9.220087
85.020000;9.220629
85.030000;9.221171
85.040000;9.221714
85.050000;9.222256
85.060000;9.222798
85.070000;9.223340
85.080000;9.223882
85.090000;9.224424
85.100000;9.224966
85.110000;9.225508
85.120000;9.226050
85.130000;9.226592
85.140000;9.227134
85.150000;9.227676
85.160000;9.228218
85.170000;9.228759
85.180000;9.229301
85.190000;9.229843
85.200000;9.230385
85.210000;9.230926
85.220000;9.231468
85.230000;9.232010
85.240000;9.232551
85.250000;9.233093
85.260000;9.233634
85.270000;9.234176
85.280000;9.234717
85.290000;9.235259
85.300000;9.235800
85.310000;9.236341
85.320000;9.236883
85.330000;9.237424
85.340000;9.237965
85.350000;9.238506
85.360000;9.239048
85.370000;9.239589
85.380000;9.240130
85.390000;9.240671
85.400000;9.241212
85.410000;9.241753
85.420000;9.242294
85.430000;9.242835
85.440000;9.243376
85.450000;9.243917
85.460000;9.244458
85.470000;9.244999
85.480000;9.245539
85.490000;9.246080
85.500000;9.246621
85.510000;9.247162
85.520000;9.247702
85.530000;9.248243
85.540000;9.248784
85.550000;9.249324
85.560000;9.249865
85.570000;9.250405
85.580000;9.250946
85.590000;9.251486
85.600000;9.252027
85.610000;9.252567
85.620000;9.253108
85.630000;9.253648
85.640000;9.254188
85.650000;9.254729
85.660000;9.255269
85.670000;9.255809
85.680000;9.256349
85.690000;9.256889
85.700000;9.257429
85.710000;9.257970
85.720000;9.258510
85.730000;9.259050
85.740000;9.259590
85.750000;9.260130
85.760000;9.260670
85.770000;9.261209
85.780000;9.261749
85.790000;9.262289
85.800000;9.262829
85.810000;9.263369
85.820000;9.263908
85.830000;9.264448
85.840000;9.264988
85.850000;9.265528
85.860000;9.266067
85.870000;9.266607
85.880000;9.267146
85.890000;9.267686
85.900000;9.268225
85.910000;9.268765
85.920000;9.269304
85.930000;9.269844
85.940000;9.270383
85.950000;9.270922
85.960000;9.271462
85.970000;9.272001
85.980000;9.272540
85.990000;9.273079
86.000000;9.273618
86.010000;9.274158
86.020000;9.274697
86.030000;9.275236
86.040000;9.275775
86.050000;9.276314
86.060000;9.276853
86.070000;9.277392
86.080000;9.277931
86.090000;9.278470
86.100000;9.279009
86.110000;9.279547
86.120000;9.280086
86.130000;9.280625
86.140000;9.281164
86.150000;9.281702
86.160000;9.282241
86.170000;9.282780
86.180000;9.283318
86.190000;9.283857
86.200000;9.284396
86.210000;9.284934
86.220000;9.285473
86.230000;9.286011
86.240000;9.286549
86.250000;9.287088
86.260000;9.287626
86.270000;9.288165
86.280000;9.288703
86.290000;9.289241
86.300000;9.289779
86.310000;9.290318
86.320000;9.290856
86.330000;9.291394
86.340000;9.291932
86.350000;9.292470
86.360000;9.293008
86.370000;9.293546
86.380000;9.294084
86.390000;9.294622
86.400000;9.295160
86.410000;9.295698
86.420000;9.296236
86.430000;9.296774
86.440000;9.297311
86.450000;9.297849
86.460000;9.298387
86.470000;9.298925
86.480000;9.299462
86.490000;9.300000
86.500000;9.300538
86.510000;9.301075
86.520000;9.301613
86.530000;9.302150
86.540000;9.302688
86.550000;9.303225
86.560000;9.303763
86.570000;9.304300
86.580000;9.304837
86.590000;9.305375
86.600000;9.305912
86.610000;9.306449
86.620000;9.306987
86.630000;9.307524
86.640000;9.308061
86.650000;9.308598
86.660000;9.309135
86.670000;9.309672
86.680000;9.310209
86.690000;9.310746
86.700000;9.311283
86.710000;9.311820
86.720000;9.312357
86.730000;9.312894
86.740000;9.313431
86.750000;9.313968
86.760000;9.314505
86.770000;9.315042
86.780000;9.315578
86.790000;9.316115
86.800000;9.316652
86.810000;9.317188
86.820000;9.317725
86.830000;9.318262
86.840000;9.318798
86.850000;9.319335
86.860000;9.319871
86.870000;9.320408
86.880000;9.320944
86.890000;9.321481
86.900000;9.322017
86.910000;9.322553
86.920000;9.323090
86.930000;9.323626
86.940000;9.324162
86.950000;9.324698
86.960000;9.325235
86.970000;9.325771
86.980000;9.326307
86.990000;9.326843
87.000000;9.327379
87.010000;9.327915
87.020000;9.328451
87.030000;9.328987
87.040000;9.329523
87.050000;9.330059
87.060000;9.330595
87.070000;9.331131
87.080000;9.331667
87.090000;9.332202
87.100000;9.332738
87.110000;9.333274
87.120000;9.333810
87.130000;9.334345
87.140000;9.334881
87.150000;9.335416
87.160000;9.335952
87.170000;9.336488
87.180000;9.337023
87.190000;9.337559
87.200000;9.338094
87.210000;9.338629
87.220000;9.339165
87.230000;9.339700
87.240000;9.340236
87.250000;9.340771
87.260000;9.341306
87.270000;9.341841
87.280000;9.342377
87.290000;9.342912
87.300000;9.343447
87.310000;9.343982
87.320000;9.344517
87.330000;9.345052
87.340000;9.345587
87.350000;9.346122
87.360000;9.346657
87.370000;9.347192
87.380000;9.347727
87.390000;9.348262
87.400000;9.348797
87.410000;9.349332
87.420000;9.349866
87.430000;9.350401
87.440000;9.350936
87.450000;9.351470
87.460000;9.352005
87.470000;9.352540
87.480000;9.353074
87.490000;9.353609
87.500000;9.354143
87.510000;9.354678
87.520000;9.355212
87.530000;9.355747
87.540000;9.356281
87.550000;9.356816
87.560000;9.357350
87.570000;9.357884
87.580000;9.358419
87.590000;9.358953
87.600000;9.359487
87.610000;9.360021
87.620000;9.360556
87.630000;9.361090
87.640000;9.361624
87.650000;9.362158
87.660000;9.362692
87.670000;9.363226
87.680000;9.363760
87.690000;9.364294
87.700000;9.364828
87.710000;9.365362
87.720000;9.365896
87.730000;9.366429
87.740000;9.366963
87.750000;9.367497
87.760000;9.368031
87.770000;9.368564
87.780000;9.369098
87.790000;9.369632
87.800000;9.370165
87.810000;9.370699
87.820000;9.371233
87.830000;9.371766
87.840000;9.372300
87.850000;9.372833
87.860000;9.373367
87.870000;9.373900
87.880000;9.374433
87.890000;9.374967
87.900000;9.375500
87.910000;9.376033
87.920000;9.376567
87.930000;9.377100
87.940000;9.377633
87.950000;9.378166
87.960000;9.378699
87.970000;9.379232
87.980000;9.379765
87.990000;9.380299
88.000000;9.380832
88.010000;9.381365
88.020000;9.381897
88.030000;9.382430
88.040000;9.382963
88.050000;9.383496
88.060000;9.384029
88.070000;9.384562
88.080000;9.385095
88.090000;9.385627
88.100000;9.386160
88.110000;9.386693
88.120000;9.387225
88.130000;9.387758
88.140000;9.388291
88.150000;9.388823
88.160000;9.389356
88.170000;9.389888
88.180000;9.390421
88.190000;9.390953
88.200000;9.391486
88.210000;9.392018
88.220000;9.392550
88.230000;9.393083
88.240000;9.393615
88.250000;9.394147
88.260000;9.394679
88.270000;9.395212
88.280000;9.395744
88.290000;9.396276
88.300000;9.396808
88.310000;9.397340
88.320000;9.397872
88.330000;9.398404
88.340000;9.398936
88.350000;9.399468
88.360000;9.400000
88.370000;9.400532
88.380000;9.401064
88.390000;9.401596
88.400000;9.402127
88.410000;9.402659
88.420000;9.403191
88.430000;9.403723
88.440000;9.404254
88.450000;9.404786
88.460000;9.405318
88.470000;9.405849
88.480000;9.406381
88.490000;9.406912
88.500000;9.407444
88.510000;9.407975
88.520000;9.408507
88.530000;9.409038
88.540000;9.409570
88.550000;9.410101
88.560000;9.410632
88.570000;9.411164
88.580000;9.411695
88.590000;9.412226
88.600000;9.412757
88.610000;9.413288
88.620000;9.413820
88.630000;9.414351
88.640000;9.414882
88.650000;9.415413
88.660000;9.415944
88.670000;9.416475
88.680000;9.417006
88.690000;9.417537
88.700000;9.418068
88.710000;9.418599
88.720000;9.419129
88.730000;9.419660
88.740000;9.420191
88.750000;9.420722
88.760000;9.421253
88.770000;9.421783
88.780000;9.422314
88.790000;9.422845
88.800000;9.423375
88.810000;9.423906
88.820000;9.424436
88.830000;9.424967
88.840000;9.425497
88.850000;9.426028
88.860000;9.426558
88.870000;9.427089
88.880000;9.427619
88.890000;9.428149
88.900000;9.428680
88.910000;9.429210
88.920000;9.429740
88.930000;9.430270
88.940000;9.430801
88.950000;9.431331
88.960000;9.431861
88.970000;9.432391
88.980000;9.432921
88.990000;9.433451
89.000000;9.433981
89.010000;9.434511
89.020000;9.435041
89.030000;9.435571
89.040000;9.436101
89.050000;9.436631
89.060000;9.437161
89.070000;9.437690
89.080000;9.438220
89.090000;9.438750
89.100000;9.439280
89.110000;9.439809
89.120000;9.440339
89.130000;9.440869
89.140000;9.441398
89.150000;9.441928
89.160000;9.442457
89.170000;9.442987
89.180000;9.443516
89.190000;9.444046
89.200000;9.444575
89.210000;9.445105
89.220000;9.445634
89.230000;9.446163
89.240000;9.446693
89.250000;9.447222
89.260000;9.447751
89.270000;9.448280
